Fecha|Valor
2005-05-13 12:47:00|8.516666666666666
2005-05-14 16:14:00|12.766666666666667
2005-05-15 03:49:00|13.816666666666666
2005-05-16 17:01:00|14.0
2005-05-17 01:41:00|12.266666666666666
2005-05-18 16:12:00|14.0
2005-05-19 10:38:00|6.366666666666667
2005-05-20 13:19:00|14.0
2005-05-21 13:37:00|14.0
2005-05-22 13:18:00|4.1
2005-05-23 15:11:00|14.0
2005-05-24 15:20:00|14.333333333333334
2005-05-25 16:04:00|14.066666666666666
2005-05-26 12:13:00|14.216666666666667
2005-05-27 15:13:00|15.0
2005-05-28 10:54:00|4.9
2005-05-29 11:08:00|6.0
2005-05-30 00:27:00|13.65
2005-12-18 17:17:00|15.0
2005-12-19 14:40:00|12.0
2005-12-20 15:24:00|14.0
2005-12-21 15:49:00|14.183333333333334
2005-12-22 14:22:00|14.9
2005-12-23 19:08:00|14.0
2005-12-24 14:31:00|8.233333333333334
2005-12-25 13:38:00|14.0
2005-12-26 13:20:00|15.666666666666666
2005-12-27 12:45:00|13.5
2005-12-28 09:50:00|6.166666666666667
2005-12-29 21:09:00|16.0
2005-12-30 15:03:00|14.05
2005-12-31 01:21:00|14.0
2006-01-01 08:37:00|6.383333333333333
2006-01-02 17:43:00|14.716666666666667
2006-01-03 16:23:00|14.383333333333333
2006-01-04 14:30:00|12.5
2006-01-05 15:08:00|14.0
2006-01-06 12:25:00|14.583333333333334
2006-01-07 16:56:00|1.8666666666666671
2006-01-08 11:06:00|6.0
2006-01-09 13:01:00|6.016666666666667
2006-01-10 15:09:00|6.55
2006-01-11 05:15:00|5.0
2006-01-12 09:27:00|6.45
2006-01-13 16:20:00|10.333333333333332
2006-01-14 13:11:00|14.183333333333334
2006-01-15 15:57:00|14.299999999999999
2006-01-16 16:34:00|10.666666666666666
2006-01-17 19:09:00|15.0
2006-01-18 16:14:00|14.766666666666667
2006-01-19 12:37:00|5.233333333333333
2006-01-20 13:59:00|5.016666666666667
2006-01-21 16:07:00|14.0
2006-01-22 16:42:00|15.0
2006-01-23 16:22:00|14.0
2006-01-24 17:45:00|14.75
2006-01-25 07:39:00|9.45
2006-01-26 16:23:00|14.0
2006-01-27 16:03:00|14.0
2006-01-28 06:09:00|4.7
2006-01-29 11:33:00|6.0
2006-01-30 13:43:00|6.0
2006-01-31 15:57:00|14.95
2006-02-01 16:22:00|14.733333333333333
2006-02-02 14:24:00|13.4
2006-02-03 17:11:00|15.0
2006-02-04 14:28:00|14.533333333333333
2006-02-05 16:25:00|15.0
2006-02-06 09:37:00|6.616666666666667
2006-02-10 16:40:00|11.0
2006-02-11 17:26:00|14.433333333333334
2006-02-12 14:08:00|14.0
2006-02-13 02:35:00|15.0
2006-02-14 07:03:00|14.95
2006-02-15 12:15:00|5.75
2006-02-16 15:27:00|13.45
2006-02-17 05:33:00|13.65
2006-02-18 09:45:00|6.0
2006-02-19 16:54:00|14.0
2006-02-20 08:58:00|5.033333333333333
2006-02-21 15:15:00|15.25
2006-02-22 12:53:00|6.116666666666667
2006-02-23 15:55:00|13.25
