Fecha|Valor
1977-03-02 20:16:00|5.0
1977-03-03 12:31:00|7.1
1977-03-04 19:59:00|6.0
1977-03-05 18:46:00|6.8
1977-03-06 23:04:00|5.4
1977-03-07 22:50:00|8.5
1977-03-08 19:58:00|7.2
1977-03-09 21:08:00|6.6
1977-03-10 20:32:00|8.8
1977-03-11 17:58:00|9.8
1977-03-12 18:13:00|6.9
1977-03-13 13:48:00|6.8
1977-03-14 18:17:00|7.2
1977-03-15 17:44:00|6.2
1977-03-16 19:35:00|5.8
1977-03-17 19:13:00|6.0
1977-03-18 19:12:00|5.8
1977-03-19 17:12:00|6.1
1977-03-20 20:45:00|5.8
1977-03-21 17:05:00|8.9
1977-03-22 19:37:00|7.7
1977-03-23 19:48:00|7.0
1977-03-24 19:16:00|8.3
1977-03-25 19:47:00|9.0
1977-03-26 12:15:00|8.8
1977-03-27 20:24:00|8.8
1977-03-28 12:39:00|7.0
1977-03-29 18:44:00|7.0
1977-03-30 12:22:00|7.5
1977-03-31 17:26:00|8.1
1977-04-01 17:53:00|7.9
1977-04-02 18:19:00|7.0
1977-04-03 18:22:00|7.9
1977-04-04 17:21:00|9.0
1977-04-05 16:13:00|8.1
1977-04-06 14:32:00|8.5
1977-04-07 15:36:00|9.2
1977-04-08 16:13:00|6.5
1977-04-09 15:53:00|8.1
1977-04-10 18:31:00|7.5
1977-04-11 16:29:00|7.0
1977-04-12 20:27:00|4.5
1977-04-13 16:22:00|7.0
1977-04-14 18:12:00|8.8
1977-04-16 16:33:00|9.9
1977-04-17 03:23:00|7.5
1977-04-18 17:18:00|4.3
1977-04-19 18:07:00|5.5
1977-04-20 15:12:00|7.0
1977-04-21 14:14:00|8.5
1977-04-22 16:41:00|4.8
1977-04-23 13:33:00|5.3
1977-04-24 13:10:00|6.0
1977-04-25 12:19:00|8.7
1977-04-26 12:38:00|8.2
1977-04-27 17:17:00|6.5
1977-04-28 06:00:00|11.6
1977-04-29 18:22:00|6.8
1977-04-30 17:00:00|4.6
1978-01-01 18:55:00|3.0
1978-01-05 13:12:00|4.5
1978-01-06 13:30:00|3.5
1978-01-07 10:20:00|4.5
1978-01-08 16:40:00|5.0
1978-01-18 01:00:00|2.5
1978-01-22 14:55:00|4.0
1978-01-24 12:40:00|3.8
1978-01-27 20:01:00|4.0
1978-01-28 18:50:00|5.5
1978-02-02 11:53:00|4.8
1978-02-03 18:48:00|5.8
1978-02-04 19:05:00|6.2
1978-02-08 19:53:00|7.8
1978-02-09 07:40:00|3.9
1978-02-12 19:55:00|4.0
1978-02-13 18:31:00|5.0
1978-02-17 11:51:00|4.0
1978-02-18 10:32:00|5.8
1978-02-20 20:10:00|6.8
1978-04-01 20:10:00|7.6
1978-04-02 19:34:00|10.0
1978-04-03 19:30:00|5.0
1978-04-04 16:42:00|4.0
1978-04-06 20:28:00|6.1
1978-04-09 17:46:00|6.0
1978-04-10 21:57:00|5.5
1978-04-11 14:19:00|4.8
1978-04-16 13:31:00|8.9
1978-04-17 16:35:00|6.0
1978-04-18 06:42:00|5.5
1978-04-19 18:05:00|9.8
1978-04-20 15:43:00|4.5
1978-04-21 13:00:00|3.5
1978-04-23 09:26:00|10.0
1978-04-24 20:49:00|4.5
1978-05-02 16:28:00|3.5
1978-05-03 16:48:00|3.6
1978-05-06 16:58:00|4.0
1978-05-07 15:50:00|6.5
1978-05-09 23:59:00|5.2
1978-05-10 21:05:00|5.0
1978-05-11 10:40:00|5.0
1978-05-14 07:00:00|6.8
1978-05-17 18:00:00|5.0
1978-05-18 15:00:00|6.0
1978-05-19 12:30:00|7.5
1978-05-20 20:10:00|4.0
1978-05-21 16:00:00|7.0
1978-05-25 18:50:00|4.5
1978-05-26 15:10:00|4.0
1978-05-27 17:52:00|10.1
1978-05-29 22:40:00|4.0
1978-06-01 12:49:00|4.0
1978-06-05 23:55:00|9.1
1978-06-07 23:00:00|7.1
1978-06-09 17:49:00|9.9
1978-06-10 22:12:00|10.0
1978-06-11 19:25:00|4.0
1978-06-12 10:15:00|4.1
1978-06-13 18:45:00|5.2
1978-06-14 21:52:00|10.9
1978-06-15 15:32:00|4.0
1978-06-16 06:42:00|10.1
1978-06-17 13:35:00|4.0
1978-06-21 02:00:00|6.1
1978-06-22 16:40:00|7.1
1978-06-24 03:09:00|6.0
1978-06-25 13:10:00|4.1
1978-06-26 14:20:00|9.0
1978-06-27 15:00:00|4.0
1978-06-28 03:42:00|7.5
1978-06-29 18:59:00|9.4
1978-06-30 04:50:00|4.8
1978-08-01 19:10:00|4.5
1978-08-03 13:00:25|3.0
1978-08-04 09:29:00|3.1
1978-08-05 15:57:00|3.1
1978-08-07 13:28:00|4.0
1978-08-08 13:32:00|5.1
1978-08-09 20:42:00|6.0
1978-08-10 11:55:00|4.0
1978-08-13 22:18:00|18.0
1978-08-17 13:00:25|11.2
1978-08-19 21:10:00|8.7
1978-08-20 08:23:00|5.0
1978-08-21 20:41:00|3.0
1978-08-22 13:00:25|12.0
1978-08-23 14:34:00|5.2
1978-08-25 17:39:00|3.2
1978-08-27 22:40:00|6.8
1978-08-28 09:55:00|3.1
1978-08-29 13:00:25|10.7
1978-09-02 19:25:00|5.0
1978-09-03 03:42:00|11.0
1978-09-04 19:30:00|5.5
1978-09-05 23:59:00|10.0
1978-09-07 20:40:00|4.0
1978-09-09 06:55:00|10.0
1978-09-10 15:12:00|10.0
1978-09-14 15:28:00|5.4
1978-09-15 19:18:00|6.0
1978-09-18 02:57:00|18.5
1978-09-22 09:40:00|6.9
1978-09-23 08:15:00|10.0
1978-09-24 15:33:00|4.1
1978-09-25 14:22:00|4.0
1978-09-26 20:45:00|5.2
1978-09-27 05:32:00|6.5
1978-09-29 08:15:00|11.0
1978-09-30 23:41:00|7.7
1978-10-02 17:10:00|10.7
1978-10-03 10:15:00|6.5
1978-10-06 09:12:00|2.0
1978-10-09 13:00:25|6.5
1978-10-10 13:00:25|9.5
1978-10-11 10:10:00|6.0
1978-10-14 07:50:00|7.5
1978-10-21 14:18:00|8.5
1978-10-22 16:47:00|9.1
1978-10-23 16:46:00|9.1
1978-10-24 12:40:00|5.2
1978-10-25 15:53:00|10.5
1978-10-29 23:00:00|6.5
1978-11-06 16:47:00|5.2
1978-11-07 23:55:00|4.1
1978-11-08 10:37:00|4.6
1978-11-09 08:28:00|5.1
1978-11-10 12:29:00|3.0
1978-11-11 16:11:00|5.6
1978-11-12 12:12:00|7.1
1978-11-15 09:45:00|3.0
1978-11-18 13:00:25|3.9
1978-11-20 09:17:00|5.8
1978-11-21 17:28:00|3.0
1978-11-22 12:59:00|11.0
1978-11-25 10:15:00|4.5
1978-11-26 14:52:00|3.0
1978-11-30 01:35:00|7.5
1978-12-01 12:48:00|5.0
1978-12-03 15:40:00|3.0
1978-12-04 18:48:00|7.0
1978-12-06 15:38:00|4.0
1978-12-07 08:59:00|4.0
1978-12-08 01:28:00|11.0
1978-12-10 11:32:00|3.0
1978-12-11 17:45:00|4.5
1978-12-12 05:50:00|6.0
1978-12-14 19:02:00|4.0
1978-12-15 15:00:00|2.5
1978-12-16 13:58:00|5.0
1978-12-17 09:12:00|4.5
1978-12-18 09:35:00|6.0
1978-12-19 09:30:00|5.5
1978-12-21 21:22:00|4.0
1978-12-22 12:15:00|4.0
1978-12-23 12:40:00|4.0
1978-12-25 15:50:00|5.5
1978-12-26 11:45:00|4.5
1978-12-27 15:08:00|5.0
1978-12-28 11:52:00|5.0
1978-12-30 11:28:00|5.0
1978-12-31 14:12:00|4.0
1979-01-01 07:15:00|3.0
1979-01-02 15:20:00|4.0
1979-01-03 13:40:00|5.0
