Fecha|Valor
2014-10-04 00:00:00|28.250000000001446
2014-10-05 00:00:00|28.06666666666825
2014-10-06 00:00:00|27.030434782609213
2014-10-07 00:00:00|28.029166666669713
2014-10-08 00:00:00|27.445833333334775
2014-10-09 00:00:00|25.170833333334805
2014-10-10 00:00:00|27.083333333335283
2014-10-11 00:00:00|26.604166666667943
2014-10-12 00:00:00|25.354166666668117
2014-10-13 00:00:00|27.416666666669926
2014-10-14 00:00:00|26.208333333334732
2014-10-15 00:00:00|28.133333333336033
2014-10-16 00:00:00|28.362500000001695
2014-10-17 00:00:00|26.25217391304523
2014-10-18 00:00:00|26.91739130435038
2014-10-19 00:00:00|26.00833333333543
2014-10-20 00:00:00|26.72916666666751
2014-10-21 00:00:00|27.658333333335484
2014-10-22 00:00:00|28.729166666669016
2014-10-23 00:00:00|28.412500000003142
2014-10-24 00:00:00|28.19583333333518
2014-10-25 00:00:00|26.70416666666841
2014-10-26 00:00:00|27.904166666669568
2014-10-27 00:00:00|27.14166666666903
2014-10-28 00:00:00|26.86875000000203
2014-10-29 00:00:00|28.35217391304511
2014-10-30 00:00:00|26.708695652176218
2014-10-31 00:00:00|26.28333333333528
2014-11-01 00:00:00|27.904166666669102
2014-11-02 00:00:00|27.325000000001303
2014-11-03 00:00:00|28.500000000002892
2014-11-04 00:00:00|28.354166666669393
2014-11-05 00:00:00|28.141666666669376
2014-11-06 00:00:00|28.112500000001866
2014-11-07 00:00:00|27.579166666668147
2014-11-08 00:00:00|28.28333333333505
2014-11-09 00:00:00|26.52916666666786
2014-11-10 00:00:00|26.03750000000132
2014-11-11 00:00:00|26.379166666668144
2014-11-12 00:00:00|26.80909090909206
2014-11-14 00:00:00|27.826315789477086
2014-11-15 00:00:00|28.025000000002574
2014-11-16 00:00:00|27.98750000000195
2014-11-17 00:00:00|28.70434782608962
2014-11-18 00:00:00|28.427272727276925
2014-11-19 00:00:00|26.522727272728563
2014-11-20 00:00:00|27.571428571428573
2014-11-21 00:00:00|27.600000000002535
2014-11-22 00:00:00|27.883333333335514
2014-11-23 00:00:00|28.1000000000022
2014-11-24 00:00:00|28.352173913046318
2014-11-25 00:00:00|28.829166666669245
2014-11-26 00:00:00|27.839130434784952
2014-11-27 00:00:00|26.87083333333388
2014-11-28 00:00:00|28.213043478263543
2014-11-29 00:00:00|28.513043478263782
2014-11-30 00:00:00|28.587500000001956
2014-12-01 00:00:00|28.62083333333567
2014-12-02 00:00:00|28.058333333334907
2014-12-03 00:00:00|27.879166666668493
2014-12-04 00:00:00|28.32083333333567
2014-12-05 00:00:00|27.616666666668767
2014-12-06 00:00:00|27.19545454545782
2014-12-07 00:00:00|27.387500000002415
2014-12-08 00:00:00|27.11666666666831
2014-12-09 00:00:00|27.329166666668435
2014-12-10 00:00:00|26.29583333333518
2014-12-11 00:00:00|27.75833333333537
2014-12-12 00:00:00|28.245833333335934
2014-12-13 00:00:00|27.837500000003054
2014-12-14 00:00:00|27.529166666668555
2014-12-15 00:00:00|27.425000000002925
2014-12-16 00:00:00|27.513636363638653
2014-12-17 00:00:00|27.487500000002182
2014-12-18 00:00:00|27.90416666666899
2014-12-19 00:00:00|28.229166666669247
2014-12-20 00:00:00|27.76250000000227
2014-12-21 00:00:00|27.54166666666903
2014-12-22 00:00:00|27.341666666669493
2014-12-23 00:00:00|27.854166666668583
2014-12-24 00:00:00|28.1458333333357
2014-12-25 00:00:00|28.479166666670576
2014-12-26 00:00:00|27.791666666669666
2014-12-27 00:00:00|27.95416666666893
2014-12-28 00:00:00|27.93043478261151
2014-12-29 00:00:00|28.21250000000256
2014-12-30 00:00:00|28.44166666666972
2014-12-31 00:00:00|28.491666666669783
2015-01-01 00:00:00|27.90000000000324
2015-01-02 00:00:00|28.016666666671547
2015-01-03 00:00:00|28.21666666666935
2015-01-04 00:00:00|28.30000000000359
2015-01-05 00:00:00|27.60416666667084
2015-01-06 00:00:00|27.678260869569296
2015-01-07 00:00:00|27.108695652177186
2015-01-08 00:00:00|27.233333333336613
2015-01-09 00:00:00|27.733333333336496
2015-01-10 00:00:00|27.629166666669363
2015-01-11 00:00:00|28.112500000003024
2015-01-12 00:00:00|28.479166666669535
2015-01-13 00:00:00|28.604166666669798
2015-01-14 00:00:00|28.412500000002446
2015-01-15 00:00:00|28.213043478263543
2015-01-16 00:00:00|28.495833333335412
2015-01-17 00:00:00|28.590476190476192
2015-01-22 00:00:00|27.979166666669077
2015-01-23 00:00:00|27.295833333335413
2015-01-24 00:00:00|28.308333333336122
2015-01-25 00:00:00|28.4625000000032
2015-01-26 00:00:00|28.166666666669872
2015-01-27 00:00:00|28.675000000003443
2015-01-28 00:00:00|28.250000000002835
2015-01-29 00:00:00|27.720833333335904
2015-01-30 00:00:00|28.408333333335772
2015-01-31 00:00:00|28.35000000000214
2015-02-01 00:00:00|29.537500000003746
2015-02-02 00:00:00|29.42173913043783
2015-02-03 00:00:00|29.58333333333702
2015-02-04 00:00:00|29.55833333333664
2015-02-05 00:00:00|29.739130434786397
2015-02-06 00:00:00|28.904347826090223
2015-02-07 00:00:00|28.05833333333502
2015-02-08 00:00:00|27.71250000000256
2015-02-09 00:00:00|27.037500000002474
2015-02-10 00:00:00|28.426086956526603
2015-02-11 00:00:00|28.45000000000087
2015-02-12 00:00:00|29.343478260872637
2015-02-13 00:00:00|29.29583333333599
2015-02-14 00:00:00|29.59166666666955
2015-02-15 00:00:00|29.75416666666997
2015-02-16 00:00:00|29.504166666670606
2015-02-17 00:00:00|29.352173913047285
2015-02-18 00:00:00|29.400000000003864
2015-02-19 00:00:00|28.700000000002547
2015-02-20 00:00:00|28.779166666669422
2015-02-21 00:00:00|29.25000000000353
2015-02-22 00:00:00|29.35416666667078
2015-02-23 00:00:00|28.600000000003032
2015-02-24 00:00:00|29.12916666666948
2015-02-25 00:00:00|29.27916666667
2015-02-26 00:00:00|29.241666666669722
2015-02-27 00:00:00|29.562500000003315
2015-02-28 00:00:00|29.826086956527085
2015-03-01 00:00:00|29.908333333336238
2015-03-02 00:00:00|29.772727272727273
2015-03-03 00:00:00|28.86521739130805
2015-03-04 00:00:00|29.487500000003806
2015-03-05 00:00:00|29.304347826089863
2015-03-06 00:00:00|30.045454545454547
2015-03-07 00:00:00|29.829166666669245
2015-03-08 00:00:00|30.312500000003485
2015-03-09 00:00:00|29.904347826090586
2015-03-10 00:00:00|29.313636363639286
2015-03-11 00:00:00|28.990000000002347
2015-03-12 00:00:00|29.238095238097802
2015-03-13 00:00:00|30.21250000000291
2015-03-14 00:00:00|30.10833333333658
2015-03-15 00:00:00|29.7000000000029
2015-03-16 00:00:00|28.633333333335493
2015-03-17 00:00:00|28.841666666669493
2015-03-18 00:00:00|29.01666666666958
2015-03-19 00:00:00|28.36250000000343
2015-03-20 00:00:00|28.67500000000182
2015-03-21 00:00:00|28.866666666670216
2015-03-22 00:00:00|28.779166666669653
2015-03-23 00:00:00|29.09166666667013
2015-03-24 00:00:00|28.95909090909091
2015-03-25 00:00:00|29.31739130435135
2015-03-26 00:00:00|29.562500000003546
2015-03-27 00:00:00|29.20454545454824
2015-03-28 00:00:00|29.44347826087215
2015-03-29 00:00:00|28.808333333335657
2015-03-30 00:00:00|28.48333333333609
2015-03-31 00:00:00|29.35833333333618
