Fecha|Valor
1978-01-01 19:00:00|32.0
1978-01-03 19:00:00|32.0
1978-01-04 19:00:00|33.0
1978-01-05 19:00:00|31.0
1978-01-06 19:00:00|33.3
1978-01-07 19:00:00|34.0
1978-01-09 19:00:00|33.0
1978-01-10 19:00:00|33.0
1978-01-11 19:00:00|34.0
1978-01-12 19:00:00|33.0
1978-01-13 19:00:00|33.0
1978-01-14 19:00:00|32.0
1978-01-15 19:00:00|33.0
1978-01-16 19:00:00|31.0
1978-01-17 19:00:00|33.3
1978-01-18 19:00:00|33.0
1978-01-19 19:00:00|32.0
1978-01-20 19:00:00|32.0
1978-01-21 19:00:00|32.2
1978-01-22 19:00:00|35.0
1978-01-23 19:00:00|33.0
1978-01-24 19:00:00|32.0
1978-01-25 19:00:00|33.4
1978-01-26 19:00:00|34.6
1978-01-27 19:00:00|33.0
1978-01-28 19:00:00|35.0
1978-01-29 19:00:00|31.0
1978-01-30 19:00:00|32.0
1978-01-31 19:00:00|35.0
1978-02-01 19:00:00|35.0
1978-02-02 19:00:00|34.0
1978-02-03 19:00:00|32.0
1978-02-04 19:00:00|34.0
1978-02-05 19:00:00|31.2
1978-02-06 19:00:00|32.0
1978-02-07 19:00:00|32.0
1978-02-08 19:00:00|32.0
1978-02-09 19:00:00|35.0
1978-02-10 19:00:00|35.0
1978-02-11 19:00:00|32.0
1978-02-12 19:00:00|33.0
1978-02-13 19:00:00|34.4
1978-02-14 19:00:00|35.0
1978-02-15 19:00:00|31.0
1978-02-16 19:00:00|35.0
1978-02-17 19:00:00|35.0
1978-02-18 19:00:00|35.0
1978-02-19 19:00:00|36.0
1978-02-20 19:00:00|32.0
1978-02-21 19:00:00|35.0
1978-02-22 19:00:00|34.0
1978-02-23 19:00:00|35.0
1978-02-24 19:00:00|35.0
1978-02-25 19:00:00|32.0
1978-02-26 19:00:00|33.0
1978-02-27 19:00:00|32.4
1978-02-28 19:00:00|35.0
1978-04-01 19:00:00|32.4
1978-04-02 19:00:00|32.4
1978-04-03 19:00:00|33.0
1978-04-04 19:00:00|34.0
1978-04-05 19:00:00|33.0
1978-04-06 19:00:00|34.0
1978-04-07 19:00:00|34.0
1978-04-08 19:00:00|32.0
1978-04-09 19:00:00|34.3
1978-04-10 19:00:00|34.6
1978-04-11 19:00:00|35.0
1978-04-12 19:00:00|34.0
