Fecha|Valor
1967-01-02 07:00:00|19.5
1967-01-03 07:00:00|17.9
1967-01-04 07:00:00|18.0
1967-01-05 07:00:00|18.4
1967-01-06 07:00:00|18.0
1967-01-07 07:00:00|18.0
1967-01-08 07:00:00|18.5
1967-01-09 07:00:00|17.6
1967-01-10 07:00:00|17.5
1967-01-11 07:00:00|19.7
1967-01-12 07:00:00|20.0
1967-01-13 07:00:00|18.8
1967-01-14 07:00:00|19.0
1967-01-15 07:00:00|19.6
1967-01-16 07:00:00|20.2
1967-01-17 07:00:00|19.4
1967-01-18 07:00:00|18.0
1967-01-19 07:00:00|18.1
1967-01-20 07:00:00|18.0
1967-01-21 07:00:00|18.2
1967-01-22 07:00:00|20.0
1967-01-23 07:00:00|18.8
1967-01-24 07:00:00|19.6
1967-01-25 07:00:00|19.1
1967-01-26 07:00:00|20.0
1967-01-27 07:00:00|21.1
1967-01-28 07:00:00|20.0
1967-01-29 07:00:00|20.6
1967-01-30 07:00:00|18.5
1967-01-31 07:00:00|19.0
1968-05-01 07:00:00|22.3
1968-05-02 07:00:00|22.1
1968-05-03 07:00:00|22.2
1968-05-04 07:00:00|20.0
1968-05-05 07:00:00|21.0
1968-05-06 07:00:00|22.5
1968-05-07 07:00:00|19.5
1968-05-08 07:00:00|19.6
1968-05-09 07:00:00|19.6
1968-05-10 07:00:00|21.2
1968-05-11 07:00:00|21.8
1968-05-12 07:00:00|22.5
1968-05-13 07:00:00|21.0
1968-05-14 07:00:00|19.8
1968-05-16 07:00:00|21.3
1968-05-17 07:00:00|22.5
1968-05-18 07:00:00|21.2
1968-05-19 07:00:00|23.5
1968-05-20 07:00:00|22.6
1968-05-25 07:00:00|22.5
1968-05-26 07:00:00|21.4
1968-06-08 07:00:00|20.0
1968-06-09 07:00:00|20.7
1968-06-10 07:00:00|23.0
1968-06-11 07:00:00|23.0
1968-06-13 07:00:00|21.6
1968-06-14 07:00:00|20.0
1968-06-15 07:00:00|19.8
1968-06-16 07:00:00|19.8
1968-06-17 07:00:00|19.6
1968-06-18 07:00:00|19.0
1968-06-19 07:00:00|22.0
1968-06-20 07:00:00|20.0
1968-06-21 07:00:00|20.6
1968-06-22 07:00:00|20.0
1968-06-25 07:00:00|19.0
1968-06-26 07:00:00|18.0
1968-06-28 07:00:00|20.8
1968-06-29 07:00:00|22.0
1968-06-30 07:00:00|23.0
1973-01-02 07:00:00|21.0
1973-01-05 07:00:00|22.0
1973-01-06 07:00:00|20.0
1973-01-07 07:00:00|20.0
1973-01-08 07:00:00|21.8
1973-01-09 07:00:00|22.0
1973-01-10 07:00:00|22.0
1973-01-11 07:00:00|23.0
1973-01-12 07:00:00|22.0
1973-01-13 07:00:00|21.0
1973-01-14 07:00:00|21.0
1973-01-15 07:00:00|20.4
1973-01-16 07:00:00|20.4
1973-01-17 07:00:00|22.0
1973-01-19 07:00:00|22.0
1973-01-20 07:00:00|20.0
1973-01-21 07:00:00|21.5
1973-01-22 07:00:00|21.0
1973-01-23 07:00:00|22.0
1973-01-24 07:00:00|21.8
1973-01-25 07:00:00|21.0
1973-01-26 07:00:00|21.0
1973-01-27 07:00:00|23.0
1973-01-28 07:00:00|21.0
1973-01-29 07:00:00|22.0
1973-01-30 07:00:00|21.3
1973-01-31 07:00:00|23.0
1977-07-01 07:00:00|22.0
1977-07-02 07:00:00|23.0
1977-07-03 07:00:00|22.6
1977-07-04 07:00:00|23.8
1977-07-05 07:00:00|23.0
1977-07-06 07:00:00|23.2
1977-07-07 07:00:00|22.8
1977-07-08 07:00:00|21.1
1977-07-09 07:00:00|22.2
1977-07-10 07:00:00|21.0
1977-07-11 07:00:00|23.6
1977-07-12 07:00:00|23.0
1977-07-13 07:00:00|23.6
1977-07-14 07:00:00|24.9
1977-07-15 07:00:00|25.0
1977-07-16 07:00:00|24.8
1977-07-17 07:00:00|24.2
1977-07-18 07:00:00|24.0
1977-07-19 07:00:00|24.6
1977-07-20 07:00:00|23.4
1977-07-21 07:00:00|23.8
1977-07-22 07:00:00|23.8
1977-07-23 07:00:00|25.0
1977-07-24 07:00:00|24.4
1977-07-25 07:00:00|25.0
1977-07-26 07:00:00|23.6
1977-07-27 07:00:00|22.0
1977-07-28 07:00:00|22.0
1977-07-29 07:00:00|22.4
1977-07-30 07:00:00|24.8
1977-07-31 07:00:00|22.4
1977-09-01 07:00:00|24.0
1977-09-02 07:00:00|23.0
1977-09-03 07:00:00|24.8
1977-09-04 07:00:00|24.8
1977-09-05 07:00:00|22.6
1977-09-06 07:00:00|23.0
1977-09-07 07:00:00|24.2
1977-09-08 07:00:00|25.2
1977-09-09 07:00:00|25.4
1977-09-10 07:00:00|24.0
1977-09-11 07:00:00|24.8
1977-09-12 07:00:00|24.8
1977-09-13 07:00:00|22.2
1977-09-14 07:00:00|22.7
1977-09-15 07:00:00|20.6
1977-09-16 07:00:00|23.4
1977-09-17 07:00:00|24.6
1977-09-18 07:00:00|22.0
1977-09-19 07:00:00|21.4
1977-09-20 07:00:00|23.7
1977-09-21 07:00:00|22.0
1977-09-23 07:00:00|20.8
1977-09-24 07:00:00|22.7
1977-09-26 07:00:00|21.0
1977-09-27 07:00:00|23.4
1977-09-28 07:00:00|22.7
1977-09-29 07:00:00|23.2
1977-09-30 07:00:00|22.0
1978-01-02 07:00:00|19.2
1978-01-03 07:00:00|20.2
1978-01-04 07:00:00|23.2
1978-01-05 07:00:00|20.6
1978-01-06 07:00:00|20.0
1978-01-07 07:00:00|20.0
1978-01-08 07:00:00|21.7
1978-01-09 07:00:00|23.0
1978-01-10 07:00:00|21.4
1978-01-11 07:00:00|21.0
1978-01-12 07:00:00|21.0
1978-01-13 07:00:00|21.4
1978-01-14 07:00:00|19.8
1978-01-15 07:00:00|20.4
1978-01-16 07:00:00|19.0
1978-01-17 07:00:00|20.0
1978-01-18 07:00:00|20.8
1978-01-19 07:00:00|21.8
1978-01-20 07:00:00|21.2
1978-01-21 07:00:00|21.2
1978-01-22 07:00:00|20.8
1978-01-23 07:00:00|20.8
1978-01-24 07:00:00|22.0
1978-01-25 07:00:00|23.6
1978-01-26 07:00:00|24.4
1978-01-27 07:00:00|22.2
1978-01-29 07:00:00|22.8
1978-01-30 07:00:00|22.0
1978-01-31 07:00:00|22.6
1978-02-01 07:00:00|22.4
1978-02-02 07:00:00|23.4
1978-02-03 07:00:00|22.0
1978-02-04 07:00:00|22.8
1978-02-05 07:00:00|24.2
1978-02-06 07:00:00|25.0
1978-02-07 07:00:00|24.3
1978-02-08 07:00:00|22.6
1978-02-09 07:00:00|23.4
1978-02-10 07:00:00|23.2
1978-02-11 07:00:00|22.0
1978-02-12 07:00:00|23.4
1978-02-13 07:00:00|21.0
1978-02-14 07:00:00|23.0
1978-02-15 07:00:00|22.0
1978-02-16 07:00:00|22.6
1978-02-17 07:00:00|23.0
1978-02-18 07:00:00|24.4
1978-02-19 07:00:00|24.0
1978-02-20 07:00:00|24.4
1978-02-21 07:00:00|23.0
1978-02-22 07:00:00|24.8
1978-02-23 07:00:00|23.0
1978-02-24 07:00:00|24.6
1978-02-25 07:00:00|22.8
1978-02-26 07:00:00|24.6
1978-02-27 07:00:00|23.0
1978-02-28 07:00:00|23.2
1978-03-01 07:00:00|23.8
1978-03-02 07:00:00|22.6
1978-03-03 07:00:00|23.0
1978-03-04 07:00:00|22.6
1978-03-05 07:00:00|22.8
1978-03-06 07:00:00|21.0
1978-03-07 07:00:00|21.8
1978-03-08 07:00:00|24.6
1978-03-09 07:00:00|23.8
1978-03-10 07:00:00|24.0
1978-03-11 07:00:00|23.0
1978-03-12 07:00:00|23.4
1978-03-13 07:00:00|23.0
1978-03-14 07:00:00|24.4
1978-03-15 07:00:00|24.0
1978-03-16 07:00:00|23.2
1978-03-17 07:00:00|23.0
1978-03-18 07:00:00|22.4
1978-03-19 07:00:00|22.0
1978-03-20 07:00:00|22.6
1978-03-21 07:00:00|24.0
1978-03-22 07:00:00|25.0
1978-03-23 07:00:00|23.0
1978-03-25 07:00:00|23.2
1978-03-26 07:00:00|23.6
1978-03-27 07:00:00|24.2
1978-03-28 07:00:00|23.8
1978-03-29 07:00:00|21.8
1978-03-30 07:00:00|23.6
1978-03-31 07:00:00|22.0
1978-04-01 07:00:00|21.4
1978-04-02 07:00:00|22.0
1978-04-03 07:00:00|23.4
1978-04-04 07:00:00|23.0
1978-04-05 07:00:00|23.6
1978-04-06 07:00:00|23.8
1978-04-07 07:00:00|24.0
1978-04-08 07:00:00|23.0
1978-04-09 07:00:00|23.6
1978-04-10 07:00:00|23.2
1978-04-11 07:00:00|24.2
1978-04-12 07:00:00|24.2
1978-04-13 07:00:00|24.0
1978-04-14 07:00:00|24.4
1978-04-15 07:00:00|23.4
1978-04-16 07:00:00|24.0
1978-04-17 07:00:00|23.6
1978-04-18 07:00:00|23.4
1978-04-19 07:00:00|23.4
1978-04-20 07:00:00|24.0
1978-04-21 07:00:00|24.2
1978-04-22 07:00:00|24.0
1978-04-23 07:00:00|23.6
1978-04-24 07:00:00|23.2
1978-04-25 07:00:00|24.0
1978-04-26 07:00:00|23.8
1978-04-27 07:00:00|23.6
1978-04-28 07:00:00|23.0
1978-04-29 07:00:00|23.8
1978-04-30 07:00:00|23.8
1978-06-01 07:00:00|22.8
1978-06-02 07:00:00|23.8
1978-06-04 07:00:00|23.4
1978-06-05 07:00:00|23.2
1978-06-06 07:00:00|22.0
1978-06-07 07:00:00|23.0
1978-06-08 07:00:00|22.0
1978-06-09 07:00:00|23.2
1978-06-10 07:00:00|24.0
1978-06-11 07:00:00|22.0
1978-06-12 07:00:00|22.4
1978-06-13 07:00:00|23.0
1978-06-14 07:00:00|24.0
1978-06-15 07:00:00|21.0
1978-06-16 07:00:00|22.6
1978-06-17 07:00:00|22.8
1978-06-18 07:00:00|23.4
1978-06-19 07:00:00|23.4
1978-06-20 07:00:00|24.0
1978-06-21 07:00:00|21.8
1978-06-22 07:00:00|23.6
1978-06-23 07:00:00|23.8
1978-06-24 07:00:00|25.0
1978-06-25 07:00:00|23.3
1978-06-26 07:00:00|24.0
1978-06-27 07:00:00|24.0
1978-06-28 07:00:00|23.8
1978-06-29 07:00:00|23.0
1978-06-30 07:00:00|23.4
1978-07-01 07:00:00|23.0
1978-07-02 07:00:00|22.4
1978-07-03 07:00:00|23.0
1978-07-04 07:00:00|24.0
1978-07-05 07:00:00|23.7
1978-07-06 07:00:00|23.2
1978-07-07 07:00:00|21.4
1978-07-08 07:00:00|22.4
1978-07-09 07:00:00|23.4
1978-07-10 07:00:00|23.4
1978-07-12 07:00:00|24.2
1978-07-13 07:00:00|23.2
