Fecha|Valor
2005-05-13 10:00:00|32.8
2005-05-14 10:00:00|29.2
2005-05-15 10:00:00|30.1
2005-05-16 10:00:00|32.7
2005-05-17 10:00:00|26.8
2005-05-18 10:00:00|31.0
2005-05-19 10:00:00|31.5
2005-05-20 10:00:00|31.1
2005-05-21 10:00:00|31.6
2005-05-22 10:00:00|32.2
2005-05-23 10:00:00|28.6
2005-05-24 10:00:00|30.9
2005-05-25 10:00:00|31.4
2005-05-26 10:00:00|33.0
2005-05-27 10:00:00|32.3
2005-05-28 10:00:00|34.4
2005-05-29 10:00:00|35.1
2005-12-18 10:00:00|33.9
2005-12-19 10:00:00|32.1
2005-12-20 10:00:00|32.3
2005-12-21 10:00:00|32.1
2005-12-22 10:00:00|31.4
2005-12-23 10:00:00|31.9
2005-12-24 10:00:00|30.9
2005-12-25 10:00:00|30.4
2005-12-26 10:00:00|30.9
2005-12-27 10:00:00|31.0
2005-12-28 10:00:00|32.3
2005-12-29 10:00:00|32.5
2005-12-30 10:00:00|31.9
2005-12-31 10:00:00|33.2
2006-01-01 10:00:00|33.4
2006-01-02 10:00:00|34.9
2006-01-03 10:00:00|30.7
2006-01-04 10:00:00|31.9
2006-01-05 10:00:00|30.7
2006-01-06 10:00:00|28.4
2006-01-07 10:00:00|31.6
2006-01-08 10:00:00|31.8
2006-01-09 10:00:00|32.3
2006-01-10 10:00:00|33.7
2006-01-11 10:00:00|32.6
2006-01-12 10:00:00|34.9
2006-01-13 10:00:00|34.0
2006-01-14 10:00:00|31.4
2006-01-15 10:00:00|33.1
2006-01-16 10:00:00|33.6
2006-01-17 10:00:00|33.2
2006-01-18 10:00:00|33.6
2006-01-19 10:00:00|33.3
2006-01-20 10:00:00|33.0
2006-01-21 10:00:00|33.8
2006-01-22 10:00:00|34.6
2006-01-23 10:00:00|35.5
2006-01-24 10:00:00|35.2
2006-01-25 10:00:00|35.3
2006-01-26 10:00:00|36.1
2006-01-27 10:00:00|33.6
2006-01-28 10:00:00|35.2
2006-01-29 10:00:00|33.7
2006-01-30 10:00:00|34.9
2006-01-31 10:00:00|34.5
2006-02-01 10:00:00|32.6
2006-02-02 10:00:00|30.8
2006-02-04 10:00:00|31.2
2006-02-05 10:00:00|31.5
2006-02-06 10:00:00|32.5
2006-02-10 10:00:00|34.6
2006-02-11 10:00:00|33.2
2006-02-12 10:00:00|31.3
2006-02-13 10:00:00|32.9
2006-02-14 10:00:00|34.7
2006-02-15 10:00:00|35.5
2006-02-16 10:00:00|34.8
2006-02-17 10:00:00|35.6
2006-02-18 10:00:00|34.6
2006-02-19 10:00:00|35.5
2006-02-20 10:00:00|34.6
2006-02-21 10:00:00|34.5
2006-02-22 10:00:00|35.6
2006-02-23 10:00:00|36.3
2006-02-24 10:00:00|35.4
2006-02-25 10:00:00|36.1
2006-02-26 10:00:00|34.7
2006-02-27 10:00:00|33.4
2006-02-28 10:00:00|34.9
2006-03-01 10:00:00|36.2
2006-03-02 10:00:00|32.0
2006-03-03 10:00:00|33.5
2006-03-04 10:00:00|33.6
2006-03-05 10:00:00|34.7
2006-03-06 10:00:00|34.3
2006-03-07 10:00:00|33.1
2006-03-08 10:00:00|32.9
2006-03-09 10:00:00|34.1
2006-03-10 10:00:00|35.1
2006-03-11 10:00:00|34.9
2006-03-12 10:00:00|35.4
2006-03-13 10:00:00|34.5
2006-03-14 10:00:00|36.0
2006-03-15 10:00:00|35.4
2006-03-16 10:00:00|35.4
2006-03-17 10:00:00|35.0
2006-03-18 10:00:00|35.7
2006-03-19 10:00:00|35.1
2006-03-20 10:00:00|33.6
2006-03-21 10:00:00|35.1
2006-03-22 10:00:00|31.6
2006-03-23 10:00:00|33.2
2006-03-24 10:00:00|32.9
2006-03-25 10:00:00|32.3
2006-03-26 10:00:00|31.9
2006-03-27 10:00:00|32.9
2006-03-28 10:00:00|35.1
2006-03-29 10:00:00|35.7
2006-03-30 10:00:00|34.1
2006-03-31 10:00:00|33.0
2006-04-01 10:00:00|34.7
2006-04-02 10:00:00|32.8
2006-04-03 10:00:00|33.1
2006-04-04 10:00:00|33.2
2006-04-05 10:00:00|32.1
2006-04-06 10:00:00|32.4
2006-04-07 10:00:00|33.6
2006-04-08 10:00:00|32.8
2006-04-09 10:00:00|32.6
2006-04-10 10:00:00|32.1
2006-04-11 10:00:00|33.3
2006-04-12 10:00:00|30.7
2006-04-13 10:00:00|31.5
2006-04-14 10:00:00|31.1
2006-04-15 10:00:00|33.3
2006-04-16 10:00:00|32.5
2006-04-17 10:00:00|33.4
2006-04-18 10:00:00|33.0
2006-04-19 10:00:00|33.2
2006-04-20 10:00:00|34.3
2006-04-21 10:00:00|34.9
2006-04-22 10:00:00|35.8
2006-04-23 10:00:00|33.4
2006-04-24 10:00:00|30.3
2006-04-25 10:00:00|32.5
2006-04-26 10:00:00|32.4
