Fecha|Valor
2021-02-26 23:24:00|3.2
2021-02-27 00:16:00|1.7
2021-02-27 01:04:00|2.3
2021-02-27 02:07:00|2.5
2021-02-27 03:50:00|2.9
2021-02-27 04:09:00|2.2
2021-02-27 05:31:00|2.2
2021-02-27 06:57:00|2.3
2021-02-27 07:50:00|3.6
2021-02-27 08:37:00|4.0
2021-02-27 11:47:00|3.0
2021-02-27 12:22:00|3.8
2021-02-27 13:49:00|3.9
2021-02-27 14:13:00|4.8
2021-02-27 15:33:00|4.2
2021-02-27 16:24:00|4.0
2021-02-27 17:12:00|2.4
2021-02-27 18:46:00|2.3
2021-02-27 19:58:00|2.2
2021-02-27 21:00:00|3.2
2021-02-27 21:06:00|3.9
2021-02-27 22:10:00|3.4
2021-03-04 23:02:00|2.5
2021-03-07 23:58:00|2.1
2021-03-09 22:31:00|1.9
2021-03-09 23:48:00|2.2
2021-03-13 23:30:00|3.0
2021-03-14 23:46:00|2.3
2021-03-15 23:28:00|3.5
2021-03-18 23:48:00|1.7
2021-03-19 23:24:00|2.5
2021-03-24 23:06:00|2.8
2021-03-30 22:52:00|2.6
2021-03-30 23:25:00|3.6
2021-03-31 02:30:00|2.6
2021-03-31 03:59:00|2.7
2021-03-31 04:10:00|3.3
2021-03-31 05:24:00|2.0
2021-03-31 07:22:00|2.3
2021-03-31 08:56:00|2.8
2021-03-31 10:57:00|3.8
2021-03-31 12:56:00|2.8
2021-03-31 13:53:00|3.0
2021-03-31 14:56:00|3.8
2021-03-31 15:14:00|4.0
2021-03-31 17:24:00|2.1
2021-03-31 20:03:00|2.8
2021-04-03 23:11:00|2.3
2021-04-04 22:51:00|2.5
2021-04-04 23:09:00|2.6
2021-04-05 00:14:00|2.6
2021-04-21 02:36:00|2.6
2021-04-21 11:53:00|3.6
2021-04-28 19:01:00|1.6
2021-04-29 01:05:00|2.1
2021-05-06 15:18:00|3.5
2021-05-06 16:40:00|4.6
2021-05-07 07:59:00|2.4
2021-05-07 14:46:00|4.3
2021-05-08 21:27:00|2.3
2021-05-12 05:07:00|2.8
2021-05-15 21:54:00|3.5
2021-05-15 22:35:00|4.4
2021-05-15 23:02:00|3.4
2021-05-16 00:44:00|3.1
2021-05-16 01:56:00|3.7
2021-05-16 02:16:00|2.6
2021-05-16 03:54:00|2.6
2021-05-16 04:04:00|2.8
2021-05-16 05:17:00|2.8
2021-05-16 06:47:00|2.1
2021-05-16 07:57:00|3.5
2021-05-16 08:03:00|2.9
2021-05-16 09:51:00|3.8
2021-05-16 10:08:00|4.3
2021-05-16 11:45:00|4.1
2021-05-16 12:06:00|3.8
2021-05-16 13:31:00|3.5
2021-05-16 14:13:00|3.6
2021-05-16 15:04:00|4.5
2021-05-16 16:02:00|5.0
2021-05-16 17:21:00|3.7
2021-05-16 18:50:00|4.7
2021-05-16 19:04:00|3.4
2021-05-16 20:26:00|2.3
2021-05-16 21:56:00|2.9
2021-06-15 00:52:00|2.4
2021-06-15 02:17:00|2.9
2021-06-15 07:42:00|2.3
2021-07-13 12:06:00|2.8
2021-07-13 20:55:00|3.3
2021-07-13 21:01:00|2.8
2021-07-13 22:31:00|3.5
2021-07-14 13:06:00|3.5
2021-07-27 07:39:00|6.1
2021-07-27 13:21:00|3.8
2021-07-27 23:36:00|1.5
2021-07-28 06:46:00|2.4
2021-07-28 11:56:00|4.5
2021-07-28 13:19:00|4.3
2021-07-28 18:11:00|1.7
2021-07-28 21:50:00|2.2
2021-07-28 23:59:00|1.7
2021-07-29 01:03:00|1.8
2021-07-29 07:00:00|2.9
2021-07-29 07:02:00|3.2
2021-07-29 08:36:00|2.5
2021-07-29 21:26:00|6.6
2021-07-30 01:05:00|2.9
2021-07-30 06:02:00|5.4
2021-07-30 07:16:00|2.5
2021-07-30 11:17:00|4.6
2021-07-30 12:08:00|4.3
2021-07-30 16:51:00|3.8
2021-07-30 18:02:00|2.3
2021-07-30 23:23:00|2.7
2021-07-31 00:02:00|1.6
2021-07-31 04:40:00|1.7
2021-07-31 07:36:00|3.9
2021-07-31 11:59:00|4.8
2021-07-31 13:45:00|4.1
2021-08-01 03:49:00|2.5
2021-08-01 05:51:00|2.3
2021-08-01 07:19:00|3.6
2021-08-01 11:14:00|2.8
2021-08-02 09:09:00|3.9
2021-08-02 20:51:00|1.0
2021-08-02 22:51:00|1.4
2021-08-02 23:37:00|2.2
2021-08-03 00:40:00|8.1
2021-08-03 07:04:00|2.0
2021-08-03 10:24:00|2.5
2021-08-03 18:14:00|3.2
2021-08-04 00:00:00|2.1
2021-08-04 00:39:00|2.7
2021-08-04 03:05:00|1.9
2021-08-04 04:25:00|1.9
2021-08-04 08:58:00|2.9
2021-08-04 10:02:00|4.6
2021-08-04 11:42:00|5.0
2021-08-04 17:11:00|2.6
2021-08-04 21:51:00|2.6
2021-08-05 01:09:00|1.6
2021-08-05 04:41:00|1.2
2021-08-05 08:06:00|4.1
2021-08-05 09:10:00|3.4
2021-08-05 15:16:00|3.4
2021-08-05 20:01:00|5.7
2021-08-05 21:30:00|4.6
2021-08-06 01:18:00|6.6
2021-08-06 02:01:00|3.2
2021-08-06 07:38:00|3.1
2021-08-06 08:41:00|3.9
2021-08-06 20:14:00|1.9
2021-08-06 23:37:00|7.5
2021-08-07 02:03:00|4.9
2021-08-07 07:20:00|3.8
2021-08-07 08:13:00|5.7
2021-08-07 12:07:00|3.1
2021-08-07 13:31:00|3.4
2021-08-07 20:29:00|1.8
2021-08-07 23:21:00|3.1
2021-08-08 02:41:00|2.3
2021-08-08 06:50:00|2.6
2021-08-08 08:01:00|3.3
2021-08-08 12:00:00|2.8
2021-08-08 13:57:00|3.3
2021-08-08 15:28:00|3.2
2021-08-08 20:45:00|3.0
2021-08-09 02:36:00|1.8
2021-08-09 03:44:00|1.9
2021-08-09 07:21:00|2.8
2021-08-09 08:43:00|2.6
2021-08-09 15:58:00|4.2
2021-08-09 16:40:00|4.0
2021-08-09 17:01:00|3.5
2021-08-09 22:55:00|3.6
2021-08-09 23:58:00|3.6
2021-08-10 00:13:00|4.6
2021-08-10 01:01:00|1.8
2021-08-10 10:05:00|4.8
