Fecha|Valor
1983-07-01 07:00:00|23.834266720932263
1983-07-06 07:00:00|23.60380192266186
1983-07-07 07:00:00|24.925932231324065
1983-07-13 07:00:00|24.933563811824968
1983-07-15 07:00:00|23.787023546615483
1983-07-16 07:00:00|24.010823886434366
1983-07-20 07:00:00|24.78840612554082
1983-07-21 07:00:00|23.536931646877523
1983-07-22 07:00:00|24.376992370908493
1983-07-27 07:00:00|23.82364836993898
1983-07-30 07:00:00|25.033842452523928
1983-07-31 07:00:00|25.68243167385512
1983-11-04 07:00:00|22.80839308348722
1983-11-05 07:00:00|22.982670208667404
1983-11-07 07:00:00|23.753846773820793
1983-11-08 07:00:00|25.742843389054613
1983-11-12 07:00:00|25.010566603649732
1983-11-13 07:00:00|24.78106963229928
1983-11-15 07:00:00|23.47611145296577
1983-11-16 07:00:00|23.084950118242006
1983-11-27 07:00:00|24.625959397111767
1983-11-28 07:00:00|24.381858034619892
1983-12-09 07:00:00|24.472008608796383
1983-12-10 07:00:00|24.041933872870548
1983-12-11 07:00:00|24.771457803125887
1983-12-14 07:00:00|24.82603712112906
1983-12-15 07:00:00|25.020531953009197
1983-12-20 07:00:00|23.470134235957218
1983-12-23 07:00:00|25.14904150768028
1983-12-24 07:00:00|24.79362800799754
1983-12-26 07:00:00|23.76621018557748
1983-12-29 07:00:00|23.541113579934926
1983-12-30 07:00:00|23.653817457388943
1984-01-01 07:00:00|22.802050487304044
1984-01-02 07:00:00|25.096068776465717
1984-01-10 07:00:00|24.43616610611467
1984-01-11 07:00:00|25.170887080390305
1984-01-12 07:00:00|24.70227368789944
1984-01-15 07:00:00|24.492212547216884
1984-01-16 07:00:00|23.628299353883417
1984-01-22 07:00:00|24.840984624374837
1984-01-27 07:00:00|23.65099391211791
1984-01-28 07:00:00|23.72219722605435
1984-01-30 07:00:00|24.395762987885472
1984-01-31 07:00:00|23.290432944334345
1984-02-03 07:00:00|25.0276694938667
1984-02-05 07:00:00|24.508654788525927
1984-02-06 07:00:00|24.18942702296948
1984-02-11 07:00:00|24.911185492186103
1984-02-14 07:00:00|23.6885293468889
1984-02-15 07:00:00|24.50880896037229
1984-02-16 07:00:00|25.200297723188893
1984-02-17 07:00:00|24.820510509382217
1984-02-18 07:00:00|24.212092158795212
1984-02-20 07:00:00|22.600471920738006
1984-02-21 07:00:00|24.740850282692282
1984-02-22 07:00:00|25.232816067895367
1984-02-23 07:00:00|23.942710169550622
1984-02-24 07:00:00|24.67995129311277
1984-02-25 07:00:00|24.29567218682057
1984-02-27 07:00:00|24.80103450230855
1984-02-28 07:00:00|24.577214263660792
1984-03-08 07:00:00|24.034175533501966
1984-03-09 07:00:00|23.599375319284903
1984-03-11 07:00:00|22.899073836951242
1984-03-21 07:00:00|23.762449923311582
1984-03-23 07:00:00|23.925663696045977
1984-03-28 07:00:00|23.341021695645207
1984-03-30 07:00:00|23.411061554653884
1984-04-01 07:00:00|24.987138601207466
1984-04-02 07:00:00|22.689666384035913
1984-04-04 07:00:00|25.7447279805959
1984-04-06 07:00:00|23.400061324698385
1984-04-12 07:00:00|25.10593078787839
1984-04-14 07:00:00|25.24802063464796
1984-04-17 07:00:00|24.39412690551832
1984-04-18 07:00:00|25.70363194712589
1984-04-19 07:00:00|25.125486618910724
1984-04-20 07:00:00|24.905182484347588
1984-04-22 07:00:00|25.79093395163184
1984-04-23 07:00:00|25.55541425946564
1984-04-24 07:00:00|25.565874848392365
1984-04-25 07:00:00|25.1896178677095
1984-04-27 07:00:00|24.21053022620914
1984-04-29 07:00:00|24.25957647822249
1984-04-30 07:00:00|25.399280349606034
1984-05-01 07:00:00|25.281004212976175
1984-05-02 07:00:00|25.156092986173856
1984-05-07 07:00:00|27.300617325617818
1984-05-09 07:00:00|25.678755429090916
1984-05-15 07:00:00|23.762035394533655
1984-05-17 07:00:00|23.06647122434991
1984-05-18 07:00:00|24.476695340781884
1984-05-19 07:00:00|23.36282383910522
1984-05-23 07:00:00|24.72976161076529
1984-05-26 07:00:00|24.01874300407863
1984-05-31 07:00:00|24.63028489469021
1984-06-04 07:00:00|23.514454183075937
1984-06-05 07:00:00|25.348619567047724
1984-06-07 07:00:00|23.557921357245274
1984-06-13 07:00:00|23.294433386839614
1984-06-22 07:00:00|24.727906999277362
1984-06-23 07:00:00|26.01392227579763
1984-06-26 07:00:00|24.927786088303993
1984-06-27 07:00:00|24.466867275552897
1984-06-28 07:00:00|25.574618337909275
1984-08-01 07:00:00|25.351653344580797
1984-08-06 07:00:00|24.946814049811213
1984-08-08 07:00:00|24.732459738293326
1984-08-10 07:00:00|25.198677469891237
1984-08-12 07:00:00|25.111038057264704
1984-08-14 07:00:00|24.662611734610973
1984-08-17 07:00:00|24.31996715871615
1984-08-22 07:00:00|24.8765065354179
1984-08-23 07:00:00|24.08986721670146
1984-08-24 07:00:00|25.16463204642909
1984-08-25 07:00:00|24.9721443816874
1984-08-26 07:00:00|24.835747878900992
1984-09-01 07:00:00|23.671887776073962
1984-09-03 07:00:00|24.444550617067904
1984-09-06 07:00:00|24.721570575463872
1984-09-07 07:00:00|23.18271452896523
1984-09-20 07:00:00|23.83529572525355
1984-11-02 07:00:00|24.345055175850472
1984-11-03 07:00:00|23.189052313346423
1984-11-07 07:00:00|23.651725842214194
1984-11-19 07:00:00|25.306753327551803
1984-11-23 07:00:00|25.16369121893243
1984-11-27 07:00:00|24.660389920268358
1984-11-28 07:00:00|24.27231726878249
1984-12-03 07:00:00|24.81356666779065
1984-12-06 07:00:00|24.788349614401028
1984-12-09 07:00:00|25.111473848698296
1984-12-16 07:00:00|23.6670799562631
1984-12-26 07:00:00|25.41657818853214
1985-01-01 07:00:00|23.69324105677474
1985-01-02 07:00:00|24.50451779223725
1985-01-03 07:00:00|23.067005887637976
1985-01-04 07:00:00|23.516642438322318
1985-01-05 07:00:00|22.990001278999358
1985-01-06 07:00:00|22.739472551062274
1985-01-07 07:00:00|23.51371328620887
1985-01-08 07:00:00|23.46164187463219
1985-01-09 07:00:00|22.785174048946143
1985-01-10 07:00:00|23.269419777370786
1985-01-11 07:00:00|23.073543166165717
1985-01-12 07:00:00|22.892467524618894
1985-01-13 07:00:00|22.910458594796115
1985-01-14 07:00:00|23.19018168329869
1985-01-15 07:00:00|23.265417394338012
1985-01-16 07:00:00|24.312158556899252
1985-01-17 07:00:00|23.207381879411994
1985-01-18 07:00:00|23.607534030837968
1985-01-19 07:00:00|23.934730635648226
1985-01-20 07:00:00|24.158458747743577
1985-01-21 07:00:00|23.469828182949886
1985-01-22 07:00:00|22.74613406049795
1985-01-23 07:00:00|22.93912427547163
1985-01-24 07:00:00|22.853285100606087
1985-01-25 07:00:00|23.60560667986243
1985-01-26 07:00:00|23.44924438929252
1985-01-27 07:00:00|22.678415246921134
1985-01-28 07:00:00|21.841667805040746
1985-01-29 07:00:00|23.738283051892967
1985-01-30 07:00:00|23.030384605302544
1985-02-01 07:00:00|22.89189957210083
1985-02-02 07:00:00|23.705318867172394
1985-02-03 07:00:00|22.61851818322931
1985-02-04 07:00:00|22.31090441390944
1985-02-05 07:00:00|23.485389556558022
1985-02-06 07:00:00|23.796735940603053
1985-02-07 07:00:00|22.522953996562816
1985-02-08 07:00:00|22.179466705530483
1985-02-09 07:00:00|22.68190620981159
